Wall time,Step,Value
1765252901.081579,10,-1.0
1765252930.259016,20,-1.0
1765252959.372972,30,1.3600000143051147
1765252988.5163646,40,1.3600000143051147
1765253016.8292444,50,4.110000133514404
1765253044.1663406,60,4.110000133514404
1765253070.7242777,70,4.110000133514404
1765253096.8105989,80,4.110000133514404
1765253122.832668,90,4.110000133514404
1765253148.9105542,100,4.110000133514404
1765253174.9847536,110,8.40999984741211
1765253201.0523438,120,8.40999984741211
1765253227.0758517,130,8.699999809265137
1765253253.1730056,140,18.040000915527344
1765253279.2336643,150,18.040000915527344
1765253305.2991974,160,18.040000915527344
1765253331.3334966,170,18.040000915527344
1765253357.384155,180,18.040000915527344
1765253383.4305882,190,18.040000915527344
1765253409.4739227,200,20.450000762939453
1765253435.5523405,210,20.450000762939453
1765253461.5628695,220,20.450000762939453
1765253487.6341023,230,20.450000762939453
1765253513.6929712,240,20.450000762939453
1765253539.757823,250,20.450000762939453
1765253565.797958,260,20.450000762939453
1765253591.8525918,270,20.450000762939453
1765253617.8777425,280,20.450000762939453
1765253644.1905067,290,20.450000762939453
1765253671.6353064,300,20.450000762939453
1765253699.0803432,310,20.450000762939453
1765253727.0025482,320,20.450000762939453
1765253756.0499983,330,20.450000762939453
1765253785.1110358,340,20.450000762939453
1765253814.1760514,350,20.450000762939453
1765253843.2605178,360,20.450000762939453
1765253872.3408132,370,20.450000762939453
1765253901.4135716,380,20.450000762939453
1765253930.4845874,390,20.450000762939453
1765253959.5526795,400,20.450000762939453
1765253988.6285427,410,20.450000762939453
1765254017.7045877,420,20.450000762939453
1765254046.7840316,430,20.450000762939453
1765254075.8538082,440,25.110000610351562
1765254104.9662237,450,25.110000610351562
1765254134.0402787,460,25.110000610351562
1765254163.127873,470,25.110000610351562
1765254192.1875727,480,25.110000610351562
1765254221.2560987,490,25.110000610351562
1765254250.3182945,500,25.110000610351562
1765254279.349052,510,25.110000610351562
1765254308.4249802,520,25.110000610351562
1765254337.4864867,530,25.110000610351562
1765254366.5550768,540,25.110000610351562
1765254395.6190739,550,25.110000610351562
1765254424.685747,560,25.110000610351562
1765254453.7319176,570,25.110000610351562
1765254482.8007243,580,25.110000610351562
1765254511.8879642,590,25.110000610351562
1765254540.970152,600,25.110000610351562
1765254570.0162423,610,25.110000610351562
1765254599.0927072,620,25.110000610351562
1765254628.1874506,630,25.110000610351562
1765254657.2810202,640,25.110000610351562
1765254686.3588493,650,25.110000610351562
1765254715.4242215,660,25.110000610351562
1765254744.5100987,670,25.110000610351562
1765254773.57201,680,25.110000610351562
1765254802.6649704,690,25.110000610351562
1765254831.7189083,700,25.110000610351562
1765254860.8182416,710,25.110000610351562
1765254890.0482876,720,25.110000610351562
1765254919.1711733,730,25.110000610351562
1765254948.2381282,740,25.110000610351562
1765254977.2781317,750,25.110000610351562
1765255006.3757708,760,25.110000610351562
1765255035.482506,770,25.110000610351562
1765255064.3677964,780,25.110000610351562
1765255087.8370812,790,25.110000610351562
1765255111.343724,800,25.110000610351562
1765255134.813163,810,25.110000610351562
1765255160.3178644,820,25.110000610351562
1765255189.384985,830,25.110000610351562
1765255218.4578128,840,25.110000610351562
1765255247.536573,850,25.110000610351562
1765255276.5854793,860,25.110000610351562
1765255305.666584,870,25.110000610351562
1765255334.7473614,880,25.110000610351562
1765255363.816768,890,25.110000610351562
1765255392.8993788,900,25.110000610351562
1765255421.9197047,910,25.110000610351562
1765255450.9777555,920,25.110000610351562
1765255480.0465734,930,25.110000610351562
1765255509.1047468,940,25.110000610351562
1765255538.0292702,950,25.110000610351562
1765255567.780302,960,25.110000610351562
1765255596.9296315,970,25.110000610351562
1765255626.0691602,980,25.110000610351562
1765255655.2578146,990,25.110000610351562
1765255684.513039,1000,25.110000610351562
